playerId,name,posRank,eligibleSlots,lineupSlot,acquisitionType,proTeam,onTeamId,position,injuryStatus,injured,total_points,avg_points,projected_total_points,projected_avg_points,percent_owned,percent_started,stats
4258173,Nico Collins,23,"[""RB/WR"", ""WR"", ""WR/TE"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",WR,DRAFT,HOU,1.0,WR,ACTIVE,False,0.0,0.0,279.12,16.42,99.79,97.71,"{""1"": {""projected_points"": 16.82, ""projected_breakdown"": {""receivingYards"": 81.96296139, ""receivingTouchdowns"": 0.454278109, ""receiving2PtConversions"": 0.026249365, ""receiving40PlusYardTD"": 0.021413681, ""receiving50PlusYardTD"": 0.013993841, ""47"": 16.0, ""48"": 8.0, ""49"": 4.0, ""50"": 3.0, ""51"": 1.0, ""receivingReceptions"": 5.913049803, ""receiving100To199YardGame"": 0.315057226, ""receiving200PlusYardGame"": 0.00974, ""receivingTargets"": 8.617835916, ""receivingYardsPerReception"": 13.86136835, ""2PtConversions"": 0.026249365, ""fumbleRecoveredForTD"": 0.000277, ""67"": 0.063046883, ""fumbles"": 0.063046883, ""71"": 0.035306255, ""lostFumbles"": 0.035306255, ""turnovers"": 0.035306255, ""210"": 1.0, ""213"": 3.726127441}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 279.12, ""projected_breakdown"": {""receivingYards"": 79.18875895, ""receivingTouchdowns"": 7.838675016, ""receiving2PtConversions"": 0.451053541, ""receiving40PlusYardTD"": 0.354200143, ""receiving50PlusYardTD"": 0.231469793, ""47"": 269.0, ""48"": 134.0, ""49"": 67.0, ""50"": 53.0, ""51"": 26.0, ""receivingReceptions"": 97.70418504, ""receiving100To199YardGame"": 5.004281518, ""receiving200PlusYardGame"": 0.154771593, ""receivingTargets"": 142.7100649, ""receivingYardsPerReception"": 13.77841596, ""2PtConversions"": 0.451053541, ""fumbleRecoveredForTD"": 0.004583718, ""67"": 1.041754176, ""fumbles"": 1.041754176, ""71"": 0.583382339, ""lostFumbles"": 0.583382339, ""turnovers"": 0.583382339, ""210"": 17.0, ""213"": 61.44881351}, ""projected_avg_points"": 16.42}}"
4047365,Josh Jacobs,6,"[""RB"", ""RB/WR"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",RB,DRAFT,GB,1.0,RB,ACTIVE,False,0.0,0.0,282.48,16.62,99.75,95.83,"{""1"": {""projected_points"": 16.13, ""projected_breakdown"": {""rushingAttempts"": 17.33663154, ""rushingYards"": 70.81467661, ""rushingTouchdowns"": 0.683750914, ""rushing2PtConversions"": 0.0348, ""27"": 14.0, ""28"": 7.0, ""29"": 3.0, ""30"": 2.0, ""31"": 1.0, ""33"": 3.0, ""34"": 1.0, ""rushing40PlusYardTD"": 0.0369, ""rushing50PlusYardTD"": 0.0258, ""rushing100To199YardGame"": 0.219, ""rushing200PlusYardGame"": 0.00749, ""rushingYardsPerAttempt"": 4.084684873, ""receivingYards"": 19.31605698, ""receivingTouchdowns"": 0.100096589, ""receiving2PtConversions"": 0.005730963, ""receiving40PlusYardTD"": 0.003282464, ""receiving50PlusYardTD"": 0.00214509, ""47"": 3.0, ""48"": 1.0, ""receivingReceptions"": 2.517211857, ""receiving100To199YardGame"": 0.008655593, ""receiving200PlusYardGame"": 0.000268, ""receivingTargets"": 3.200169418, ""receivingYardsPerReception"": 7.673592084, ""2PtConversions"": 0.04053294, ""fumbleRecoveredForTD"": 0.000878, ""66"": 0.174228591, ""67"": 0.025297318, ""fumbles"": 0.199525908, ""70"": 0.080145152, ""71"": 0.014166498, ""lostFumbles"": 0.09431165, ""turnovers"": 0.09431165, ""210"": 1.0, ""212"": 4.075955187, ""213"": 1.079717726}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 282.48, ""projected_breakdown"": {""rushingAttempts"": 301.0810183, ""rushingYards"": 75.83967611, ""rushingTouchdowns"": 11.76016521, ""rushing2PtConversions"": 0.596566463, ""27"": 257.0, ""28"": 128.0, ""29"": 64.0, ""30"": 51.0, ""31"": 25.0, ""33"": 60.0, ""34"": 30.0, ""rushing40PlusYardTD"": 0.642788976, ""rushing50PlusYardTD"": 0.449952283, ""rushing100To199YardGame"": 4.31, ""rushing200PlusYardGame"": 0.147, ""rushingYardsPerAttempt"": 4.282151366, ""receivingYards"": 19.33421735, ""receivingTouchdowns"": 1.719214548, ""receiving2PtConversions"": 0.098120861, ""receiving40PlusYardTD"": 0.064373903, ""receiving50PlusYardTD"": 0.042068345, ""47"": 65.0, ""48"": 32.0, ""49"": 16.0, ""50"": 13.0, ""51"": 6.0, ""receivingReceptions"": 41.58260141, ""receiving100To199YardGame"": 0.147727243, ""receiving200PlusYardGame"": 0.004568884, ""receivingTargets"": 52.80352982, ""receivingYardsPerReception"": 7.904308145, ""2PtConversions"": 0.694687324, ""fumbleRecoveredForTD"": 0.015152189, ""66"": 3.025785105, ""67"": 0.417894216, ""fumbles"": 3.443679321, ""70"": 1.391861148, ""71"": 0.234020761, ""lostFumbles"": 1.625881909, ""turnovers"": 1.625881909, ""210"": 17.0, ""212"": 72.66361248, ""213"": 18.09510156}, ""projected_avg_points"": 16.62}}"
4567048,Kenneth Walker III,27,"[""RB"", ""RB/WR"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",RB,DRAFT,SEA,1.0,RB,ACTIVE,False,0.0,0.0,241.28,14.19,97.89,86.66,"{""1"": {""projected_points"": 15.22, ""projected_breakdown"": {""rushingAttempts"": 15.4598152, ""rushingYards"": 67.47248604, ""rushingTouchdowns"": 0.53788692, ""rushing2PtConversions"": 0.028076132, ""27"": 13.0, ""28"": 6.0, ""29"": 3.0, ""30"": 2.0, ""31"": 1.0, ""33"": 3.0, ""34"": 1.0, ""rushing40PlusYardTD"": 0.032405874, ""rushing50PlusYardTD"": 0.022684112, ""rushing100To199YardGame"": 0.199211026, ""rushing200PlusYardGame"": 0.0068, ""rushingYardsPerAttempt"": 4.364378562, ""receivingYards"": 20.30017345, ""receivingTouchdowns"": 0.09249862, ""receiving2PtConversions"": 0.005208467, ""receiving40PlusYardTD"": 0.00336955, ""receiving50PlusYardTD"": 0.002202001, ""47"": 4.0, ""48"": 2.0, ""49"": 1.0, ""receivingReceptions"": 2.697781484, ""receiving100To199YardGame"": 0.009524625, ""receiving200PlusYardGame"": 0.000295, ""receivingTargets"": 3.341367306, ""receivingYardsPerReception"": 7.524765653, ""2PtConversions"": 0.033284598, ""fumbleRecoveredForTD"": 0.000504, ""66"": 0.097589579, ""67"": 0.017029658, ""fumbles"": 0.114619236, ""70"": 0.044891206, ""71"": 0.009536608, ""lostFumbles"": 0.054427814, ""turnovers"": 0.054427814, ""210"": 1.0, ""212"": 3.740340601, ""213"": 1.144906643}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 241.28, ""projected_breakdown"": {""rushingAttempts"": 255.323671, ""rushingYards"": 62.54444034, ""rushingTouchdowns"": 8.021483102, ""rushing2PtConversions"": 0.421913687, ""27"": 212.0, ""28"": 106.0, ""29"": 53.0, ""30"": 42.0, ""31"": 21.0, ""33"": 51.0, ""34"": 25.0, ""rushing40PlusYardTD"": 0.533389338, ""rushing50PlusYardTD"": 0.373372537, ""rushing100To199YardGame"": 2.925090449, ""rushing200PlusYardGame"": 0.099822115, ""rushingYardsPerAttempt"": 4.164343563, ""receivingYards"": 19.55189382, ""receivingTouchdowns"": 1.439624256, ""receiving2PtConversions"": 0.081705819, ""receiving40PlusYardTD"": 0.048754561, ""receiving50PlusYardTD"": 0.031861105, ""47"": 66.0, ""48"": 33.0, ""49"": 16.0, ""50"": 13.0, ""51"": 6.0, ""receivingReceptions"": 45.69303374, ""receiving100To199YardGame"": 0.151126776, ""receiving200PlusYardGame"": 0.004674024, ""receivingTargets"": 57.3616106, ""receivingYardsPerReception"": 7.274242216, ""2PtConversions"": 0.503619506, ""fumbleRecoveredForTD"": 0.008360696, ""66"": 1.611722337, ""67"": 0.288435784, ""fumbles"": 1.900158121, ""70"": 0.741392275, ""71"": 0.161524039, ""lostFumbles"": 0.902916314, ""turnovers"": 0.902916314, ""210"": 17.0, ""212"": 59.46490922, ""213"": 19.01972107}, ""projected_avg_points"": 14.19}}"
4683062,Xavier Worthy,33,"[""RB/WR"", ""WR"", ""WR/TE"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",WR,DRAFT,KC,1.0,WR,ACTIVE,False,0.0,0.0,242.57,14.27,96.98,74.29,"{""1"": {""projected_points"": 13.95, ""projected_breakdown"": {""rushingAttempts"": 1.144602314, ""rushingYards"": 6.749985797, ""rushingTouchdowns"": 0.092497583, ""rushing2PtConversions"": 0.005320566, ""27"": 1.0, ""rushing40PlusYardTD"": 0.002121314, ""rushing50PlusYardTD"": 0.00148492, ""rushing100To199YardGame"": 0.00195, ""rushing200PlusYardGame"": 6.65e-05, ""rushingYardsPerAttempt"": 5.897232354, ""receivingYards"": 57.54330308, ""receivingTouchdowns"": 0.438748409, ""receiving2PtConversions"": 0.022929324, ""receiving40PlusYardTD"": 0.015460085, ""receiving50PlusYardTD"": 0.010103166, ""47"": 11.0, ""48"": 5.0, ""49"": 2.0, ""50"": 2.0, ""51"": 1.0, ""receivingReceptions"": 4.335998563, ""receiving100To199YardGame"": 0.139605684, ""receiving200PlusYardGame"": 0.00432, ""receivingTargets"": 6.595349141, ""receivingYardsPerReception"": 13.27106138, ""2PtConversions"": 0.02824989, ""fumbleRecoveredForTD"": 0.000227, ""66"": 0.010791037, ""67"": 0.040878759, ""fumbles"": 0.051669796, ""70"": 0.004963877, ""71"": 0.022892105, ""lostFumbles"": 0.027855982, ""turnovers"": 0.027855982, ""210"": 1.0, ""212"": 0.488292539, ""213"": 2.686916721}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 242.57, ""projected_breakdown"": {""rushingAttempts"": 19.77847946, ""rushingYards"": 6.715426671, ""rushingTouchdowns"": 1.520065774, ""rushing2PtConversions"": 0.08768225, ""27"": 22.0, ""28"": 11.0, ""29"": 5.0, ""30"": 4.0, ""31"": 2.0, ""33"": 3.0, ""34"": 1.0, ""rushing40PlusYardTD"": 0.036664629, ""rushing50PlusYardTD"": 0.02566524, ""rushing100To199YardGame"": 0.033165022, ""rushing200PlusYardGame"": 0.00113, ""rushingYardsPerAttempt"": 5.772043984, ""receivingYards"": 59.26910749, ""receivingTouchdowns"": 7.45150683, ""receiving2PtConversions"": 0.390505052, ""receiving40PlusYardTD"": 0.248723248, ""receiving50PlusYardTD"": 0.162540643, ""47"": 201.0, ""48"": 100.0, ""49"": 50.0, ""50"": 40.0, ""51"": 20.0, ""receivingReceptions"": 76.56559534, ""receiving100To199YardGame"": 2.594820731, ""receiving200PlusYardGame"": 0.080252188, ""receivingTargets"": 117.1427862, ""receivingYardsPerReception"": 13.15962898, ""2PtConversions"": 0.478187302, ""fumbleRecoveredForTD"": 0.003996559, ""66"": 0.186466781, ""67"": 0.72184215, ""fumbles"": 0.908308931, ""70"": 0.085774719, ""71"": 0.404231604, ""lostFumbles"": 0.490006323, ""turnovers"": 0.490006323, ""210"": 17.0, ""212"": 8.26153229, ""213"": 47.1341131}, ""projected_avg_points"": 14.27}}"
4426388,Jameson Williams,22,"[""RB/WR"", ""WR"", ""WR/TE"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",RB/WR/TE,DRAFT,DET,1.0,WR,ACTIVE,False,0.0,0.0,218.53,12.85,90.19,34.33,"{""1"": {""projected_points"": 13.05, ""projected_breakdown"": {""rushingAttempts"": 0.552808091, ""rushingYards"": 4.302545254, ""rushingTouchdowns"": 0.044206816, ""rushing2PtConversions"": 0.001748921, ""rushing40PlusYardTD"": 0.001018981, ""rushing50PlusYardTD"": 0.000713287, ""rushing100To199YardGame"": 0.000780258, ""rushing200PlusYardGame"": 2.66272e-05, ""rushingYardsPerAttempt"": 7.783072147, ""receivingYards"": 65.25342026, ""receivingTouchdowns"": 0.317575412, ""receiving2PtConversions"": 0.018058659, ""receiving40PlusYardTD"": 0.026062437, ""receiving50PlusYardTD"": 0.017031803, ""47"": 13.0, ""48"": 6.0, ""49"": 3.0, ""50"": 2.0, ""51"": 1.0, ""receivingReceptions"": 3.944929249, ""receiving100To199YardGame"": 0.191140703, ""receiving200PlusYardGame"": 0.00591, ""receivingTargets"": 6.49717023, ""receivingYardsPerReception"": 16.54108759, ""2PtConversions"": 0.01980758, ""fumbleRecoveredForTD"": 0.000242, ""66"": 0.006747321, ""67"": 0.048149988, ""fumbles"": 0.054897308, ""70"": 0.003103768, ""71"": 0.026963993, ""lostFumbles"": 0.030067761, ""turnovers"": 0.030067761, ""210"": 1.0, ""212"": 0.333699684, ""213"": 2.760844394}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 218.53, ""projected_breakdown"": {""rushingAttempts"": 9.57559428, ""rushingYards"": 4.356571792, ""rushingTouchdowns"": 0.758838733, ""rushing2PtConversions"": 0.030019691, ""27"": 14.0, ""28"": 7.0, ""29"": 3.0, ""30"": 2.0, ""31"": 1.0, ""33"": 1.0, ""rushing40PlusYardTD"": 0.017652409, ""rushing50PlusYardTD"": 0.012356687, ""rushing100To199YardGame"": 0.013645698, ""rushing200PlusYardGame"": 0.000465675, ""rushingYardsPerAttempt"": 7.734425489, ""receivingYards"": 63.75249382, ""receivingTouchdowns"": 5.459137596, ""receiving2PtConversions"": 0.310400319, ""receiving40PlusYardTD"": 0.431850112, ""receiving50PlusYardTD"": 0.282214048, ""47"": 216.0, ""48"": 108.0, ""49"": 54.0, ""50"": 43.0, ""51"": 21.0, ""receivingReceptions"": 65.73757612, ""receiving100To199YardGame"": 3.075808495, ""receiving200PlusYardGame"": 0.095128098, ""receivingTargets"": 108.7306421, ""receivingYardsPerReception"": 16.48664978, ""2PtConversions"": 0.34042001, ""fumbleRecoveredForTD"": 0.00404, ""66"": 0.116875289, ""67"": 0.802362548, ""fumbles"": 0.919237837, ""70"": 0.053762633, ""71"": 0.449323027, ""lostFumbles"": 0.50308566, ""turnovers"": 0.50308566, ""210"": 17.0, ""212"": 5.720170997, ""213"": 45.95312121}, ""projected_avg_points"": 12.85}}"
4685472,Tetairoa McMillan,0,"[""Rookie"", ""RB/WR"", ""WR"", ""WR/TE"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",BE,DRAFT,CAR,1.0,WR,QUESTIONABLE,False,0.0,0.0,213.91,12.58,88.26,19.51,"{""1"": {""projected_points"": 12.58, ""projected_breakdown"": {""receivingYards"": 60.40398439, ""receivingTouchdowns"": 0.358742278, ""receiving2PtConversions"": 0.020250597, ""receiving40PlusYardTD"": 0.014227563, ""receiving50PlusYardTD"": 0.009297712, ""47"": 12.0, ""48"": 6.0, ""49"": 3.0, ""50"": 2.0, ""51"": 1.0, ""receivingReceptions"": 4.39293103, ""receiving100To199YardGame"": 0.157973247, ""receiving200PlusYardGame"": 0.00489, ""receivingTargets"": 7.07178162, ""receivingYardsPerReception"": 13.75026923, ""2PtConversions"": 0.020250597, ""fumbleRecoveredForTD"": 0.000205, ""67"": 0.046674464, ""fumbles"": 0.046674464, ""71"": 0.0261377, ""lostFumbles"": 0.0261377, ""turnovers"": 0.0261377, ""210"": 1.0, ""213"": 2.746064124}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 213.91, ""projected_breakdown"": {""receivingYards"": 60.48783741, ""receivingTouchdowns"": 6.044873046, ""receiving2PtConversions"": 0.341497202, ""receiving40PlusYardTD"": 0.236112742, ""receiving50PlusYardTD"": 0.154299677, ""47"": 205.0, ""48"": 102.0, ""49"": 51.0, ""50"": 41.0, ""51"": 20.0, ""receivingReceptions"": 74.99675822, ""receiving100To199YardGame"": 2.697679568, ""receiving200PlusYardGame"": 0.083433389, ""receivingTargets"": 121.2059411, ""receivingYardsPerReception"": 13.71116913, ""2PtConversions"": 0.341497202, ""fumbleRecoveredForTD"": 0.003506066, ""67"": 0.796833251, ""fumbles"": 0.796833251, ""71"": 0.446226621, ""lostFumbles"": 0.446226621, ""turnovers"": 0.446226621, ""210"": 17.0, ""213"": 46.77266136}, ""projected_avg_points"": 12.58}}"
15847,Travis Kelce,5,"[""WR/TE"", ""TE"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",TE,DRAFT,KC,1.0,TE,ACTIVE,False,0.0,0.0,177.63,10.45,95.79,84.82,"{""1"": {""projected_points"": 10.42, ""projected_breakdown"": {""receivingYards"": 42.7526795, ""receivingTouchdowns"": 0.303312591, ""receiving2PtConversions"": 0.015851346, ""receiving40PlusYardTD"": 0.007189451, ""receiving50PlusYardTD"": 0.004698306, ""47"": 8.0, ""48"": 4.0, ""49"": 2.0, ""50"": 1.0, ""receivingReceptions"": 4.357299788, ""receiving100To199YardGame"": 0.062787796, ""receiving200PlusYardGame"": 0.00194, ""receivingTargets"": 5.901101863, ""receivingYardsPerReception"": 9.811736988, ""2PtConversions"": 0.015851346, ""fumbleRecoveredForTD"": 0.00025, ""67"": 0.056828349, ""fumbles"": 0.056828349, ""71"": 0.031823876, ""lostFumbles"": 0.031823876, ""turnovers"": 0.031823876, ""210"": 1.0, ""213"": 2.228522765}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 177.63, ""projected_breakdown"": {""receivingYards"": 42.74096412, ""receivingTouchdowns"": 5.018893843, ""receiving2PtConversions"": 0.263028582, ""receiving40PlusYardTD"": 0.111542576, ""receiving50PlusYardTD"": 0.072893073, ""47"": 145.0, ""48"": 72.0, ""49"": 36.0, ""50"": 29.0, ""51"": 14.0, ""receivingReceptions"": 75.40421383, ""receiving100To199YardGame"": 1.078027598, ""receiving200PlusYardGame"": 0.03334106, ""receivingTargets"": 102.6453821, ""receivingYardsPerReception"": 9.636018376, ""2PtConversions"": 0.263028582, ""fumbleRecoveredForTD"": 0.00432709, ""67"": 0.983429468, ""fumbles"": 0.983429468, ""71"": 0.550720502, ""lostFumbles"": 0.550720502, ""turnovers"": 0.550720502, ""210"": 17.0, ""213"": 38.12637928}, ""projected_avg_points"": 10.45}}"
4685702,Quinshon Judkins,0,"[""Rookie"", ""RB"", ""RB/WR"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",BE,DRAFT,CLE,1.0,RB,ACTIVE,False,0.0,0.0,150.25,11.56,77.07,10.15,"{""1"": {""projected_points"": 0.0, ""projected_breakdown"": {}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 150.25, ""projected_breakdown"": {""rushingAttempts"": 168.1709723, ""rushingYards"": 56.64873755, ""rushingTouchdowns"": 4.487323283, ""rushing2PtConversions"": 0.295206664, ""27"": 147.0, ""28"": 73.0, ""29"": 36.0, ""30"": 29.0, ""31"": 14.0, ""33"": 33.0, ""34"": 16.0, ""rushing40PlusYardTD"": 0.345410145, ""rushing50PlusYardTD"": 0.241787101, ""rushing100To199YardGame"": 1.839332448, ""rushing200PlusYardGame"": 0.0628, ""rushingYardsPerAttempt"": 4.379076711, ""receivingYards"": 14.72260231, ""receivingTouchdowns"": 0.771844718, ""receiving2PtConversions"": 0.052538388, ""receiving40PlusYardTD"": 0.031932987, ""receiving50PlusYardTD"": 0.020868207, ""47"": 38.0, ""48"": 19.0, ""49"": 9.0, ""50"": 7.0, ""51"": 3.0, ""receivingReceptions"": 26.69012624, ""receiving100To199YardGame"": 0.073501671, ""receiving200PlusYardGame"": 0.002273248, ""receivingTargets"": 34.77915114, ""receivingYardsPerReception"": 7.17096009, ""2PtConversions"": 0.347745053, ""fumbleRecoveredForTD"": 0.007032274, ""66"": 1.379332536, ""67"": 0.218911498, ""fumbles"": 1.598244034, ""70"": 0.634492966, ""71"": 0.122590439, ""lostFumbles"": 0.757083405, ""turnovers"": 0.757083405, ""210"": 13.0, ""212"": 40.01260922, ""213"": 10.79788026}, ""projected_avg_points"": 11.56}}"
4426385,Zach Charbonnet,25,"[""RB"", ""RB/WR"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",BE,DRAFT,SEA,1.0,RB,ACTIVE,False,0.0,0.0,136.97,8.06,60.22,1.28,"{""1"": {""projected_points"": 8.61, ""projected_breakdown"": {""rushingAttempts"": 7.996456138, ""rushingYards"": 36.38320663, ""rushingTouchdowns"": 0.278087924, ""rushing2PtConversions"": 0.0145, ""27"": 7.0, ""28"": 3.0, ""29"": 1.0, ""30"": 1.0, ""33"": 1.0, ""rushing40PlusYardTD"": 0.0157, ""rushing50PlusYardTD"": 0.011, ""rushing100To199YardGame"": 0.0578, ""rushing200PlusYardGame"": 0.00197, ""rushingYardsPerAttempt"": 4.549916363, ""receivingYards"": 13.2818665, ""receivingTouchdowns"": 0.035007789, ""receiving2PtConversions"": 0.001971239, ""receiving40PlusYardTD"": 0.002872202, ""receiving50PlusYardTD"": 0.001876984, ""47"": 2.0, ""48"": 1.0, ""receivingReceptions"": 1.775145019, ""receiving100To199YardGame"": 0.004980277, ""receiving200PlusYardGame"": 0.000154, ""receivingTargets"": 2.278204981, ""receivingYardsPerReception"": 7.482130396, ""2PtConversions"": 0.016486619, ""fumbleRecoveredForTD"": 0.000192, ""66"": 0.035758454, ""67"": 0.007938072, ""fumbles"": 0.043696525, ""70"": 0.0164, ""71"": 0.00444532, ""lostFumbles"": 0.020894209, ""turnovers"": 0.020894209, ""210"": 1.0, ""212"": 2.043497637, ""213"": 0.717561092}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 136.97, ""projected_breakdown"": {""rushingAttempts"": 132.0639678, ""rushingYards"": 33.79191719, ""rushingTouchdowns"": 4.147112527, ""rushing2PtConversions"": 0.218129679, ""27"": 114.0, ""28"": 57.0, ""29"": 28.0, ""30"": 22.0, ""31"": 11.0, ""33"": 26.0, ""34"": 13.0, ""rushing40PlusYardTD"": 0.259622923, ""rushing50PlusYardTD"": 0.181736046, ""rushing100To199YardGame"": 0.851704779, ""rushing200PlusYardGame"": 0.029065416, ""rushingYardsPerAttempt"": 4.349881364, ""receivingYards"": 12.76378034, ""receivingTouchdowns"": 0.511249771, ""receiving2PtConversions"": 0.029005373, ""receiving40PlusYardTD"": 0.042325919, ""receiving50PlusYardTD"": 0.027659988, ""47"": 43.0, ""48"": 21.0, ""49"": 10.0, ""50"": 8.0, ""51"": 4.0, ""receivingReceptions"": 30.05244882, ""receiving100To199YardGame"": 0.081163703, ""receiving200PlusYardGame"": 0.002510218, ""receivingTargets"": 39.11018905, ""receivingYardsPerReception"": 7.22018585, ""2PtConversions"": 0.247135053, ""fumbleRecoveredForTD"": 0.003189781, ""66"": 0.590562017, ""67"": 0.134388169, ""fumbles"": 0.724950186, ""70"": 0.271658528, ""71"": 0.075257375, ""lostFumbles"": 0.346915903, ""turnovers"": 0.346915903, ""210"": 17.0, ""212"": 32.58389026, ""213"": 11.89286692}, ""projected_avg_points"": 8.06}}"
4575131,Jacory Croskey-Merritt,0,"[""Rookie"", ""RB"", ""RB/WR"", ""RB/WR/TE"", ""OP"", ""BE"", ""IR""]",BE,DRAFT,WSH,1.0,RB,ACTIVE,False,0.0,0.0,164.88,9.7,40.64,1.11,"{""1"": {""projected_points"": 9.62, ""projected_breakdown"": {""rushingAttempts"": 11.25114018, ""rushingYards"": 44.90221329, ""rushingTouchdowns"": 0.406772397, ""rushing2PtConversions"": 0.017850373, ""27"": 8.0, ""28"": 4.0, ""29"": 2.0, ""30"": 1.0, ""33"": 2.0, ""34"": 1.0, ""rushing40PlusYardTD"": 0.022780724, ""rushing50PlusYardTD"": 0.015946507, ""rushing100To199YardGame"": 0.0881, ""rushing200PlusYardGame"": 0.00301, ""rushingYardsPerAttempt"": 3.990903372, ""receivingYards"": 9.859824806, ""receivingTouchdowns"": 0.059203521, ""receiving2PtConversions"": 0.003734229, ""receiving40PlusYardTD"": 0.00225589, ""receiving50PlusYardTD"": 0.001474224, ""47"": 1.0, ""receivingReceptions"": 1.401698226, ""receiving100To199YardGame"": 0.003749766, ""receiving200PlusYardGame"": 0.000116, ""receivingTargets"": 1.825751233, ""receivingYardsPerReception"": 7.034199391, ""2PtConversions"": 0.021584603, ""fumbleRecoveredForTD"": 0.000457, ""66"": 0.092281465, ""67"": 0.011496681, ""fumbles"": 0.103778146, ""70"": 0.042449474, ""71"": 0.006438141, ""lostFumbles"": 0.048887615, ""turnovers"": 0.048887615, ""210"": 1.0, ""212"": 2.62481157, ""213"": 0.547967776}, ""projected_avg_points"": 0}, ""0"": {""points"": 0.0, ""breakdown"": {}, ""avg_points"": 0.0, ""projected_points"": 164.88, ""projected_breakdown"": {""rushingAttempts"": 181.4359618, ""rushingYards"": 43.8391024, ""rushingTouchdowns"": 7.02884383, ""rushing2PtConversions"": 0.271327943, ""27"": 149.0, ""28"": 74.0, ""29"": 37.0, ""30"": 29.0, ""31"": 14.0, ""33"": 36.0, ""34"": 18.0, ""rushing40PlusYardTD"": 0.365650174, ""rushing50PlusYardTD"": 0.255955122, ""rushing100To199YardGame"": 1.435817351, ""rushing200PlusYardGame"": 0.049, ""rushingYardsPerAttempt"": 4.107591093, ""receivingYards"": 10.55012908, ""receivingTouchdowns"": 1.024525977, ""receiving2PtConversions"": 0.056878897, ""receiving40PlusYardTD"": 0.042121401, ""receiving50PlusYardTD"": 0.027526335, ""47"": 35.0, ""48"": 17.0, ""49"": 8.0, ""50"": 7.0, ""51"": 3.0, ""receivingReceptions"": 24.99760672, ""receiving100To199YardGame"": 0.067523762, ""receiving200PlusYardGame"": 0.002088364, ""receivingTargets"": 32.31496502, ""receivingYardsPerReception"": 7.174774624, ""2PtConversions"": 0.32820684, ""fumbleRecoveredForTD"": 0.007449909, ""66"": 1.488131524, ""67"": 0.205029511, ""fumbles"": 1.693161036, ""70"": 0.684540501, ""71"": 0.114816526, ""lostFumbles"": 0.799357028, ""turnovers"": 0.799357028, ""210"": 17.0, ""212"": 43.49892154, ""213"": 9.912843431}, ""projected_avg_points"": 9.7}}"
